REQID,CLIENTID,REASON,LOAN,BAD,DEROG,DELINQ,CLAGE,NINQ,DEBTINC,INCOME,JOB,YOJ,CHECKING,SAVINGS,INVEST,CREDIT_SCORE
22260,43259031-jrpl,DC,16600,0,0,0,96.36289475,2,42.39913928,40880,Other,14,1,0,0,367
22270,43277487-qnpd,DC,14600,0,0,0,146.8666667,2,41.6567122,46380,Other,,0,1,0,598
22280,43343817-zdoj,DC,8400,0,0,0,202.7045404,0,33.59231894,61035,Office,5,1,0,0,626
22290,43353164-vgzx,HI,11300,0,0,0,132.0976599,1,26.25183034,52010,,0,1,0,1,372
22310,43378870-lion,DC,25500,0,0,0,135.7406135,0,28.04079318,52465,Office,13,1,0,0,650
22330,43420574-khgr,HI,82200,0,0,0,142.1199793,0,31.7434721,209885,Other,4,1,1,0,520
22360,43474937-cbeg,HI,11100,0,,,175.7568875,,22.95686376,98505,Other,5,0,1,1,696
22370,43508584-nefp,HI,9500,0,1,,103.0894831,,38.70498507,99460,Other,,0,0,0,523
22380,43513183-mbdy,DC,16100,0,0,0,269.3426287,1,39.79911228,44320,Mgr,3,0,0,0,819
22390,43574017-jmae,HI,11400,0,,,163.2745947,,23.48111664,44145,Other,5,1,0,0,765
22400,43581831-regm,DC,24300,0,1,0,126.2435974,3,36.37253142,178040,ProfExe,16,0,0,0,574
22410,43585831-ruzc,DC,18700,0,0,0,190.9573245,0,40.74823463,123255,Other,8,0,0,0,662
22440,43615277-mdpb,HI,16200,0,0,0,194.4600162,1,33.12372818,52110,ProfExe,7,1,0,0,566
22460,43738023-fdxn,DC,23600,0,1,0,125.7017044,0,33.22431913,45475,Mgr,8,1,0,0,649
22470,43753144-yygc,DC,6200,0,0,0,201.3344875,4,29.66171016,52660,,27,0,0,0,811
22480,43808113-qpbi,HI,11000,0,0,0,240.682581,0,24.40433511,61495,Other,6,1,0,0,603
22490,43845382-ddbz,HI,1100,0,0,0,94.36666667,1,10.76408134,43615,Other,4,1,1,1,617
22500,43871714-kxyb,HI,81400,0,0,0,148.1149935,0,34.28574143,61895,Other,3,0,0,0,427
22510,43874548-hkiy,DC,36000,0,0,0,350.6195273,0,38.66907284,61550,Self,15,0,0,0,560
22520,43887492-acgk,DC,8600,0,0,0,89.55585277,0,32.53025665,61870,Other,,0,0,1,351
22530,43905876-lkwf,HI,8300,0,0,0,173.1913224,0,26.26681575,46285,ProfExe,6,0,0,0,569
22550,43956586-jgeh,HI,17300,0,0,0,90.44952245,0,35.75006044,44250,Other,19,0,0,0,623
22560,43979771-ouyy,DC,21900,0,0,0,61.28669845,2,40.01662162,46670,Other,9,0,1,1,733
22570,43993269-nkpg,DC,30000,0,0,0,199.8333333,0,44.91784396,43090,ProfExe,10,1,0,0,778
22580,44034846-umar,DC,43300,0,1,1,207.3007302,0,33.67894598,45255,ProfExe,14,0,1,1,706
22600,44090583-venj,DC,15800,0,0,0,328.2104926,0,12.1535212,61600,Other,7,0,0,1,586
22610,44105297-umpk,DC,13600,0,0,0,193.7666667,0,50.14005728,52475,Other,5,1,1,0,564
22620,44115736-zpyv,DC,21200,0,0,2,123.8939486,1,40.13923179,61480,Other,3,1,1,1,573
22650,44156020-yyai,HI,8700,0,0,0,350.5284099,1,29.6623601,45890,Office,26,0,0,1,702
22670,44176550-dffy,DC,8700,0,0,0,209.5214385,4,32.74300708,61910,ProfExe,7,0,1,0,490
22690,44198216-whaq,DC,26200,1,0,0,129.9339205,2,43.65596279,52440,Other,6,0,1,1,486
22700,44211213-onyd,HI,31800,0,,,115.8502492,11,43.06942356,61605,Other,2,1,0,0,614
22710,44221090-fdbc,HI,13900,0,0,1,341.6435017,0,40.10765909,44715,Mgr,,1,0,0,552
22720,44232751-yjvy,HI,15600,0,0,0,263.3894092,1,37.1830778,40795,ProfExe,4,0,1,1,753
22730,44244856-zbnw,HI,21700,0,0,1,615.1333732,0,21.9726752,61810,Sales,25,0,0,0,522
22750,44321868-hkmv,HI,12200,0,0,0,232.2369961,0,25.2354388,52465,ProfExe,14,0,0,1,650
22760,44355379-ynhu,DC,28700,0,1,0,223.3486635,1,41.13615926,44695,ProfExe,4,0,0,1,541
22770,44357627-bgol,DC,14800,0,,0,329.7602146,1,36.74501301,61790,ProfExe,3,1,0,0,595
22780,44383954-vqni,HI,65800,0,0,1,132.8466231,0,41.7807059,45465,ProfExe,15,0,0,0,514
22790,44410159-xaor,DC,20100,0,2,0,247.0372719,2,40.27214938,61060,Office,0,1,0,0,679
22800,44414235-puez,HI,7000,0,0,0,213.3630277,2,34.47530193,61580,Other,11,1,0,0,487
22810,44459852-qwlk,DC,30600,0,0,0,81.22339757,1,25.94257777,43480,Other,5,1,0,0,404
22820,44471148-ezhe,HI,50000,1,0,1,110.5666667,8,12.30515717,61390,Office,14,0,0,0,776
22830,44509270-ervq,DC,17400,0,0,0,272.5904825,1,39.3830645,61520,ProfExe,1,0,0,0,783
22850,44528126-yozw,DC,25600,0,,,231.7942011,3,43.67128143,45490,ProfExe,6,0,1,0,563
22870,44536936-nzic,HI,5000,0,0,0,122.5972226,0,40.61677935,61445,Office,12,1,0,0,686
22880,44578286-ejzk,DC,27500,0,1,,95.53351917,,20.39892362,52860,Office,13,0,1,0,830
22890,44585285-lrfm,DC,25000,1,0,7,259.4665279,3,40.78797575,45765,ProfExe,9,0,1,0,630
22900,44610710-vacv,DC,12000,0,0,0,216.1333333,0,5.014518677,52115,Other,0,0,0,0,833
22910,44655970-cgeg,HI,16300,0,0,0,80.48923834,2,30.28477259,45785,ProfExe,7,1,0,0,794
22920,44663226-amfh,DC,15000,0,1,0,135.3,1,47.00040257,52215,ProfExe,10,0,0,1,559
22930,44724766-jwuj,DC,25800,0,0,0,291.0720275,1,40.77228326,61735,Other,6,0,0,0,601
22940,44732121-dnai,HI,16300,0,0,,256.3719323,,39.07781351,52450,Office,10,0,0,1,659
22950,44734764-pnea,DC,16200,0,0,0,141.0468244,1,33.33441192,52050,ProfExe,3,0,1,0,352
22960,44766436-klxg,DC,24300,0,0,0,199.7635632,0,27.47155969,40375,ProfExe,0,0,0,0,504
22970,44815534-rwde,HI,20600,0,0,0,106.162918,0,32.09386652,43135,Office,3.5,1,1,0,615
22980,44824312-cdoh,DC,21000,0,0,0,223.7696106,3,40.56475036,61205,Mgr,,1,1,0,554
22990,44877672-kein,DC,19300,0,2,1,113.4535612,2,33.49881538,43345,Other,7,1,0,0,564
23000,44879383-lxgg,DC,18400,0,0,0,172.7591234,1,35.18944727,40745,ProfExe,6,0,1,0,412
23010,44881792-erqy,DC,10400,0,0,0,166.3741502,0,34.53641174,61095,ProfExe,1,1,0,0,406
23020,44901497-xpeu,HI,11000,0,1,4,458.3648543,,19.06222605,43745,Office,11,0,0,0,697
23030,44942139-wvne,DC,18200,0,3,0,102.4609862,2,38.34534078,61165,Office,22,0,0,0,752
23040,44988563-rjgm,HI,12900,0,0,0,65.10749654,1,34.69636554,61970,Other,7,0,0,0,373
23060,44994085-yhwx,DC,21400,0,0,0,221.515426,2,34.88554143,448800,Office,14,0,0,0,828
23070,45014206-icui,DC,17800,0,0,0,303.8376508,3,40.24631208,222885,Office,4,0,1,1,480
23080,45026533-pdeh,DC,20900,0,0,0,52.30365625,1,29.7527322,258190,Other,22,0,0,0,812
23090,45076565-qxmq,DC,20000,0,0,0,113.5666667,1,7.182352636,483455,Mgr,7,1,1,0,664
23100,45137525-xpnf,DC,18000,0,0,0,307.2507013,2,41.43939067,52510,ProfExe,13,1,0,0,643
23110,45144639-euqz,HI,15400,0,0,0,122.8043265,0,18.15090215,46750,Office,12,1,1,0,653
23130,45191993-kocy,HI,9300,0,1,0,308.3394397,2,31.55383541,91105,ProfExe,9,0,0,0,671
23150,45225950-jyxm,HI,26500,0,0,0,194.2277448,1,40.85486499,58635,ProfExe,9,0,0,1,822
23160,45266473-zicr,HI,23800,0,0,0,161.2557418,1,32.71942124,49390,Other,0,0,0,0,501
23170,45269024-ovnb,HI,8200,0,0,0,104.3965066,0,36.91231088,43455,Mgr,4,1,0,0,308
23180,45273678-hmzr,HI,6000,0,0,1,116.1,8,7.460470796,61840,Mgr,2,0,0,0,665
23190,45297639-exfu,DC,22800,0,0,0,310.4829388,0,38.50570506,47195,Other,5,0,0,0,805
23200,45316292-uzbw,DC,36300,0,1,0,195.5596417,2,23.01985524,52685,Other,,0,0,0,741
23210,45337604-fnek,HI,2400,0,0,0,67.2,2,4.817290558,47925,Other,7,1,1,0,564
23220,45360079-zypr,HI,5300,0,0,0,197.2419573,0,19.35050563,57570,ProfExe,15,1,1,0,655
23230,45380822-curq,HI,8400,0,0,3,343.7267362,,41.44562357,51110,Office,25,0,0,0,704
23250,45413949-mneq,DC,16200,0,0,0,131.7057154,1,28.17203289,176290,ProfExe,0,0,0,1,601
23260,45467388-xkze,HI,13000,0,2,2,138.3333333,3,34.04319043,76125,Mgr,19,0,1,0,725
23270,45467469-bnku,HI,23000,0,0,0,629.0957663,0,22.82560712,52045,ProfExe,6,0,0,0,404
23280,45474030-crog,HI,10500,0,2,2,322.6004726,,34.34585989,71385,ProfExe,16,0,0,1,615
23290,45526167-rhlr,DC,9500,0,0,0,83.33329177,0,25.34347845,62605,Mgr,5,1,0,1,566
23300,45530943-aqir,HI,6700,0,1,0,215.4224064,0,19.49387198,95070,,8.5,0,0,1,352
23310,45535393-ekqm,DC,15900,0,,3,264.2609164,1,41.84027524,44980,Other,7,0,0,0,655
23330,45542279-dqrl,DC,13900,0,,,95.94866523,1,34.1663452,51370,ProfExe,15,0,0,0,396
23340,45554924-dlcy,DC,15600,0,0,0,280.789801,0,41.23523649,55080,Other,,0,0,0,495
23350,45556665-xdbr,HI,5000,0,0,0,97.1,0,10.49579593,75980,Other,14,0,0,0,812
23370,45600767-gkax,HI,5000,0,0,0,125.1306256,0,42.18353867,80555,ProfExe,7,0,0,0,576
23400,45687899-ldrn,DC,17800,0,0,0,246.7969491,3,32.50901207,45950,Other,0,0,0,0,596
23410,45723512-phro,HI,7500,0,0,0,111.4351899,0,41.77344662,61760,ProfExe,12,0,0,0,704
23420,45760560-owzj,HI,4500,0,0,0,86.16666667,0,14.46878047,61960,Office,12,1,0,1,389
23430,45773630-vkox,DC,9300,0,0,0,235.9462106,0,17.87525907,40130,Other,2,1,1,0,813
23440,45783260-oezn,HI,14500,0,0,0,166.8463963,2,27.52722705,61690,Office,1,0,0,0,811
23450,45835624-rkml,HI,6200,0,0,0,84.63211066,0,25.35001036,15000,Unemplo,3,1,0,0,387
23460,45875492-vuyk,DC,17300,0,0,0,101.3255769,2,27.97593545,40185,ProfExe,18,1,0,0,477
23480,46005718-epla,DC,11100,0,0,0,163.7035554,1,39.27188478,47485,Other,10,0,0,0,672
23490,46023262-mrmz,DC,11200,0,,1,151.2858674,7,38.01913505,61625,ProfExe,5,0,0,0,720
23500,46040583-neqv,HI,18600,0,0,0,175.7879949,1,32.25091533,52365,Other,12,0,0,0,471
23510,46044948-oefa,HI,53400,0,0,0,11.14806851,0,34.55841672,44625,Other,2,0,0,1,653
23540,46194223-crqy,DC,17000,0,2,0,134.9333333,2,27.1730653,78640,Other,,0,0,0,771
23550,46201648-cbqx,DC,17600,0,0,0,152.4437144,1,35.5896626,46630,,,0,0,1,483
23560,46246309-uiyh,HI,6500,0,,,333.2308999,,29.01198058,79625,Other,,0,1,0,876
23580,46264480-qgbr,DC,11800,0,0,0,255.3135348,3,40.87842824,68015,Other,10,0,0,0,521
23590,46299683-hqdf,DC,22900,0,1,0,84.92588137,2,33.68409323,45155,Mgr,6,0,0,0,649
23600,46318583-rvpf,HI,21600,0,0,0,162.446914,0,33.41977874,44190,ProfExe,4,0,0,0,575
23610,46331061-zawk,HI,7200,0,0,0,118.0001423,0,37.72035861,102420,ProfExe,7.4,0,1,1,599
23620,46332663-fowj,DC,13500,0,0,0,276.0666667,5,33.8086617,61580,Other,23,0,0,0,653
23630,46336036-gidx,HI,23400,0,2,2,256.9557784,,29.37165152,44870,Mgr,13,1,0,0,667
23640,46336608-ahul,HI,13300,0,0,3,178.0344633,0,40.10275183,47460,Other,8,0,0,1,663
23660,46360675-fmkx,DC,8700,0,0,0,211.2687802,3,30.20150946,78705,Other,8,0,0,0,552
23710,46475897-puvq,DC,10000,0,0,0,148.1666667,1,18.96268219,49150,ProfExe,8,0,0,0,830
23720,46487287-mflp,DC,10300,0,0,0,85.68120512,0,39.53639781,50870,Mgr,6,1,1,0,765
23760,46540387-giyo,HI,12900,0,0,0,177.0806266,2,40.22569567,78985,Other,13,1,0,0,669
23770,46544554-nlrm,HI,22100,0,0,0,122.2657812,1,30.84350527,78605,Office,10,1,0,0,717
23780,46613441-wrxc,DC,24000,0,1,6,303.2942857,1,40.78458041,45025,Other,10,0,1,0,339
23790,46631208-pzma,DC,25100,0,0,0,303.0950845,,31.68881825,51970,Other,6,1,1,0,599
23800,46665028-qpqp,HI,22800,0,0,0,177.5697403,1,40.77224843,51365,Mgr,21,0,0,1,395
23810,46695857-bzye,HI,6900,0,0,0,112.5890607,0,41.4280899,46020,Other,2,1,1,0,769
23820,46786363-hhcl,DC,10000,0,0,1,104.6952407,3,39.04935922,49620,Other,,0,0,0,564
23830,46797657-vzoc,DC,16500,0,0,0,284.065542,0,29.96900633,46365,Mgr,4,0,1,1,775
23840,46818690-cenv,DC,12000,0,1,2,144.0666667,1,20.75923845,61090,,9,0,1,0,584
23850,46907361-ufmw,DC,13400,0,0,0,125.3854461,3,36.22986386,58590,ProfExe,2,0,1,0,772
23860,46913993-qnfw,HI,53700,0,2,0,243.5148555,7,42.99845603,63380,,3,1,1,1,789
23870,46931892-kiuf,DC,27800,0,0,0,315.1755675,0,38.59599092,61545,ProfExe,6,0,0,0,381
23880,46940344-liuf,DC,27800,0,0,0,297.9981443,0,43.52042818,73200,Mgr,0.6,0,0,0,664
23890,46950028-cxxo,DC,29200,0,0,0,232.3333333,1,42.85633353,62000,Other,0,1,1,0,333
23900,46954312-piah,DC,25300,0,0,0,280.5738445,0,38.74080142,49760,Office,23,1,0,0,397
23920,47064862-zbhp,DC,15300,0,1,2,354.4602994,,38.26595101,67295,,0,1,0,0,494
23930,47091472-bubq,HI,10600,0,0,0,249.8511899,0,39.52832634,49040,,2,0,0,0,388
23940,47170253-yyxj,DC,10000,0,0,0,275.9,0,42.15734669,51530,Mgr,17,1,1,1,721
23960,47211360-dlaa,DC,22100,0,0,1,293.2333333,2,30.79729417,45960,ProfExe,9,1,0,0,576
23970,47223480-ywln,DC,33900,0,0,0,111.980657,1,37.4669773,45625,Other,14,0,0,0,810
23980,47245531-qerx,DC,6100,0,1,3,33.92970353,,28.87646306,60100,Sales,14,0,0,0,695
24000,47332473-oouw,DC,13900,0,2,3,143.420428,,19.40322787,66950,Other,10,0,0,0,497
24020,47340567-xcjn,DC,24300,0,2,0,175.1536895,4,40.34888533,47965,ProfExe,0,0,0,0,653
24030,47365636-vgiz,HI,50800,0,0,0,344.9541782,0,23.51912852,62990,,0,0,0,0,413
24060,47419275-qbmi,DC,25000,0,0,1,160.3,1,27.4109685,52370,Mgr,4,0,0,0,565
24080,47449893-xicd,DC,10600,0,0,0,98.37727819,2,26.24239431,47580,ProfExe,8,0,0,0,612
24090,47480415-uzjw,DC,15900,0,0,0,288.4159495,0,17.45222743,55955,Other,7,0,0,0,693
24120,47545824-yykk,DC,11500,0,0,0,89.4,0,3.179841679,77995,Other,9,0,1,1,426
24140,47588034-lokc,DC,31600,0,0,0,204.7009169,0,42.61822346,57975,Other,11,0,0,0,581
24150,47648385-xpkr,DC,10800,0,0,0,97.86132576,0,36.99638566,50715,Office,24,0,0,0,568
24160,47665447-ywlm,DC,11800,0,,0,170.7005075,0,29.9424924,63335,Other,1,1,1,1,822
24180,47687549-ggek,DC,12200,0,0,0,169.9306635,0,34.62942766,49000,Office,0.2,1,0,0,840
24190,47695002-xcxc,HI,9400,0,0,0,328.1781237,2,34.15031938,48530,ProfExe,9,0,0,0,738
24200,47722587-wfxv,HI,5500,0,0,1,116.5919769,0,37.61268272,68740,Other,12,0,0,0,783
24210,47727319-ejby,DC,17400,0,0,0,204.1656163,0,40.50796477,76115,Mgr,19,1,0,0,502
24220,47797312-jdir,HI,18500,0,0,0,199.7237771,0,36.9827292,69760,ProfExe,4,0,0,0,378
24240,47853938-lyba,HI,17400,0,0,0,247.7616459,0,43.70133124,66465,Office,24,0,0,0,704
24250,47883660-jwmv,DC,16800,0,0,0,122.463272,0,55.96202222,62030,Other,2,1,1,0,430
24260,47953432-mkfy,DC,15700,0,1,0,85.2,1,6.636742993,58385,ProfExe,4,1,0,0,714
24280,47980930-rqxf,HI,11500,0,0,0,61.91544466,0,30.70242855,44070,ProfExe,10,0,0,0,551
24290,48096490-wkzk,DC,21800,0,0,0,227.9862791,0,36.0618164,55040,Office,24,0,0,0,593
24300,48101214-jghx,DC,17200,0,0,0,163.3947887,1,28.27488887,58630,Other,4,1,1,0,548
24310,48110143-bxoo,HI,24400,0,,3,471.8875266,,31.33780789,70400,Office,13,1,1,1,609
24320,48188425-druh,DC,27300,0,,1,287.2267963,0,38.48694867,73530,Other,11,1,1,0,643
24330,48223808-uehi,DC,15000,0,,2,154.2,,48.88251065,62285,Office,,0,0,0,768
24340,48273519-bwku,DC,28800,0,0,0,231.286134,1,35.49030567,59425,,,0,1,1,653
24350,48295764-zcdp,HI,11000,0,0,0,115.5585296,0,26.91192966,62155,Other,0,0,1,0,692
24380,48362549-ffad,HI,17100,0,0,0,101.0140613,0,27.71993814,60810,Office,11,1,1,1,420
24390,48445363-biyd,DC,17200,0,0,0,,0,10.85447299,74140,Office,2,0,0,1,565
24400,48457397-ceiq,HI,14800,0,0,3,51.66666667,1,35.01405961,46590,Other,14,0,0,0,614
24420,48598049-chfk,DC,15200,0,1,1,335.8413218,,37.98254375,61940,,,0,0,0,643
24430,48604672-jkka,DC,32900,0,0,0,181.9098245,2,35.04559626,61460,ProfExe,1,0,0,0,665
24440,48612031-xgyx,DC,20500,0,9,0,39.98582958,5,34.06826893,46645,ProfExe,7,0,0,0,862
24450,48685959-xxao,HI,20200,0,0,1,632.1031857,1,20.73703901,49850,Other,4,1,0,0,623
24460,48728248-lglp,DC,11700,0,0,0,177.9266958,1,34.49056413,48745,Office,31,1,0,0,402
24480,48772479-qwgg,DC,21500,0,0,0,247.8139714,0,39.14851242,61330,Other,3,1,1,0,521
24490,48821372-qami,DC,43700,0,6,,95.71980545,,26.98118298,52215,ProfExe,0,0,0,0,480
24500,48877197-zkmi,DC,17200,0,0,0,330.9709043,0,37.94331514,63600,Other,0,0,0,0,572
24510,48877630-goxl,DC,24300,0,0,0,323.6666667,0,5.68225297,58615,Mgr,9,0,0,0,776
24520,48893191-czyc,DC,43200,0,0,0,228.1464583,1,43.7894993,61000,Other,,0,1,0,747
24540,48919931-wwmr,DC,16400,0,0,0,172.2000922,0,31.81962217,40020,,6,0,0,0,419
24550,48943217-bplq,DC,16400,0,0,0,123.1339876,0,34.93667391,52290,ProfExe,7,0,1,0,612
24560,48996861-ybvc,HI,23900,0,0,4,43.47902611,,29.50851727,52875,ProfExe,4,0,1,0,752
24570,49046615-mvgz,DC,12200,0,0,0,219.7852728,3,30.27700538,47955,Office,30,0,1,1,351
24580,49050869-zoam,DC,16500,0,1,,83.16666667,1,43.15105891,40195,Office,7,0,1,0,597
24590,49071096-hqex,HI,15300,0,0,0,,0,25.40714251,40735,Other,6,1,0,0,505
24650,49186112-xvwq,DC,16100,0,0,0,90.32595067,2,43.89773033,46750,Other,12,1,0,0,382
24660,49217665-iquz,DC,28200,0,1,0,82.27059459,6,34.98052537,47985,ProfExe,6,1,0,0,664
24680,49266583-yjkg,DC,13700,0,0,0,179.4433323,0,37.70515917,43295,Other,1,1,0,0,562
24690,49274484-eobe,DC,33500,0,0,0,161.8332356,1,36.89609946,46515,Other,4,0,1,1,376
24700,49311380-jzfh,HI,7500,0,0,2,75.66666667,1,44.25698887,61165,Other,11,0,0,0,585
24710,49376079-ugqk,HI,7400,0,0,0,83.34671188,0,23.39763463,15000,Unemplo,4,0,0,0,540
24760,49511105-devp,HI,40400,0,0,0,150.8043968,0,37.30801307,44775,,1,1,0,0,473
24770,49564926-pchg,HI,6500,0,,,180.8412499,,27.83900666,52110,Other,,1,0,0,829
24780,49600950-bwjg,HI,10800,0,0,0,179.9173626,0,25.21073966,61460,Other,11,0,0,0,543
24790,49608139-rggd,DC,8300,0,0,0,96.17667314,0,36.21035133,43310,Other,10,1,0,1,754
24800,49675284-gkfm,DC,17900,0,0,0,162.3895619,3,29.96118901,52460,Other,7,1,0,0,767
24810,49700882-xekj,HI,4000,0,0,0,162,3,12.75699311,44525,Mgr,1,1,1,0,720
24820,49713039-hluf,DC,14000,0,0,0,211.1025521,2,42.25458004,61120,Other,,0,0,0,479
24830,49717817-rmjy,DC,28400,0,0,0,180.6683082,2,33.76903515,43845,Other,13,0,0,0,768
24840,49724738-rlrc,DC,7400,0,1,3,65.84611718,,28.16183185,43225,Other,7,0,0,0,770
24850,49737613-rlzp,DC,15800,0,0,1,137.3175078,0,27.43409485,40660,,0,0,0,0,541
24870,49773050-gvcm,DC,45200,0,0,0,209.7670286,8,39.16706289,61080,Other,10,0,0,0,668
24880,49790562-whlh,DC,12700,0,0,0,157.8924467,2,41.65169171,61025,ProfExe,10,1,0,0,705
24900,49845817-bybg,DC,8900,0,0,0,162.1964843,1,32.61266276,44955,Other,2,0,1,0,840
24910,49859086-kmpk,DC,13200,0,0,1,89.65253609,0,18.10528202,44805,Other,25,0,0,0,637
24940,49902506-dunq,HI,13000,0,0,2,188.8241991,0,32.61950164,40125,ProfExe,20,0,0,0,768
24950,49907035-mmnk,DC,17800,0,0,0,268.715304,0,24.25197177,61370,Mgr,,0,0,0,758
24970,49978293-yvhz,DC,25000,0,,1,134.7666667,3,35.04349677,44815,ProfExe,18,1,0,0,564
24990,50021597-rgdk,HI,10000,0,3,3,234.3333333,3,34.77373248,50990,Other,14,0,1,0,767
25000,50048596-hwzb,DC,23400,0,0,0,105.9992656,1,31.8406351,40110,Other,,0,0,0,610
25010,50048666-rgiy,DC,40100,0,0,0,178.7673936,0,33.19931059,43040,Other,0,0,0,0,729
25020,50061206-ejcb,HI,19200,0,1,,260.8349929,,37.12360431,52550,Mgr,1,1,1,0,688
25030,50064475-nufg,HI,17000,0,1,4,369.6680906,,8.496203805,61195,Office,3,0,0,0,749
25070,50105813-yfuc,DC,13500,0,0,2,105.5,4,8.300183106,61990,Office,1,1,1,0,535
25080,50158229-exvu,HI,12100,0,0,3,156.3191309,0,39.27931325,43395,Mgr,8,0,1,1,656
25090,50187600-zjmy,DC,28100,0,,,131.5891244,,31.08561766,43585,Other,0,0,0,0,396
25100,50197865-iqnj,DC,35400,0,0,0,62.80681071,0,40.22961403,52485,Office,0,0,0,0,672
25110,50251049-kviy,DC,18000,0,0,0,,2,30.77816684,40770,Mgr,8,0,0,0,481
25120,50255799-erdr,DC,14800,0,1,0,107.5333333,2,9.037086082,47535,,0.9,1,0,0,595
25130,50316774-zizz,DC,37200,0,0,0,248.1703603,0,31.85939856,45535,Other,1.5,0,0,0,817
25140,50374256-okcn,DC,20000,0,1,1,95.36666667,4,5.335127284,43510,ProfExe,7,0,1,0,785
25150,50443117-nadx,HI,37900,0,0,0,156.0339279,0,36.31140767,52245,Other,1.6,1,1,0,410
25160,50453319-dudc,DC,89800,0,0,0,213.892709,0,34.34088237,68710,ProfExe,4,0,0,0,517
25190,50486872-okjr,DC,12600,0,1,,89.06666667,2,25.43165722,52240,Mgr,10,0,0,0,594
25200,50545624-edmr,HI,5300,0,1,0,98.33333333,0,23.9615901,61600,Other,5.3,0,0,0,716
25220,50595490-dbvq,HI,7000,0,,1,197.3383979,0,39.84308734,40680,Office,2,0,0,0,389
25230,50630152-hbdg,DC,20800,0,0,0,63.24887692,0,34.59966898,61555,Mgr,18,0,0,1,720
25240,50637516-iggu,HI,13700,0,0,0,135.3327036,4,29.40952403,43010,Self,4,1,0,1,610
25250,50695121-rade,DC,20900,0,0,0,113.6988334,0,38.73252181,61335,Other,6,0,0,0,579
25270,50756112-bdob,HI,8400,0,0,0,326.3428047,1,40.58857607,52475,ProfExe,10,0,0,0,579
25280,50762662-glue,HI,12000,0,0,4,236.7159239,,38.92831569,48725,Office,22,0,0,0,662
25320,50830894-dbez,DC,9600,0,0,0,93.4328441,0,37.98235351,52460,,1,0,0,0,704
25340,50855864-ukcu,HI,15000,0,0,0,124.4505323,4,28.55818348,40880,Mgr,11,0,0,1,695
25350,50856864-xcab,DC,9300,0,3,1,449.1199704,,29.6809833,46380,Other,2,0,0,0,772
25370,50868685-bfvv,DC,27500,0,0,0,84.3731245,2,38.86212081,52010,Other,5,0,0,1,651
25380,50893715-mxwr,DC,21400,0,2,0,149.2544801,2,46.30507215,52055,Other,5,0,0,0,865
25410,51000076-vger,HI,17900,0,,2,123.0225636,1,39.49148711,209885,,5,0,1,0,358
25420,51025761-rcai,DC,25000,0,1,0,144.0333333,2,46.01482811,171065,ProfExe,5,0,1,0,305
25430,51025764-oypl,DC,15400,0,0,0,81.27851127,2,38.72389503,110090,ProfExe,4,0,0,0,719
25440,51029419-pgwp,DC,32300,0,0,0,170.1968674,0,40.25151003,98505,ProfExe,12,1,1,0,623
25450,51054517-fglj,DC,16700,0,0,0,105.1332711,0,39.1229968,99460,Office,4,0,0,0,633
25460,51054839-vnpb,DC,23200,0,0,0,274.0020796,0,40.10944251,44320,,5,1,0,0,760
25470,51097887-vewn,DC,21200,0,0,1,216.1560174,0,27.39523388,44145,Other,13,0,1,0,608
25480,51116238-yyid,DC,28900,0,0,0,194.9102495,2,42.71977457,15000,ProfExe,9,1,1,0,850
25490,51125163-ymwn,DC,54000,0,0,0,225.5657,2,37.98968921,15000,Other,,0,0,0,624
25500,51167909-piqj,HI,10000,0,2,0,309.2644975,2,34.48718804,15000,ProfExe,5,1,0,0,759
25520,51197045-iuqa,HI,9200,0,0,1,224.882232,2,35.62935439,178040,Office,3,0,0,1,626
25530,51223648-aphm,DC,20100,0,,,91.70143677,0,36.6352308,123255,ProfExe,14,0,0,0,576
25550,51243974-zgjr,DC,17000,0,0,5,320.6,4,29.94918502,61530,ProfExe,17,1,0,0,587
25560,51368136-pxmv,HI,14600,0,0,0,236.5081164,0,30.18121716,52110,Mgr,8,1,0,0,379
25570,51378873-wgzp,DC,21900,0,0,0,260.7666667,1,22.15406294,61960,Other,1,0,1,0,717
25580,51388448-myla,DC,8400,0,1,5,314.5,4,48.92094343,45475,ProfExe,6,0,0,0,533
25590,51432903-ojzx,DC,32100,0,0,0,186.6022388,2,40.95937708,52660,Other,,0,0,0,548
25610,51462638-auvi,HI,11700,0,1,2,8.055265077,3,32.01265858,43615,Other,13,1,0,1,517
25620,51464873-efqa,DC,12100,0,0,0,202.6225313,2,37.71664611,61895,Office,1,0,0,0,550
25630,51470595-jmfo,DC,14100,0,0,0,151.4710746,1,42.28213788,61550,Other,,0,1,0,552
25640,51529891-lpjx,HI,40000,0,0,0,6.133333333,8,47.1191203,61870,ProfExe,10,0,1,0,616
25650,51540907-larv,DC,23600,0,0,0,312.7384712,4,35.77167592,46285,Office,2,0,0,0,805
25660,51550016-fxcc,HI,22500,0,0,0,118.15195,1,33.20054802,61500,,8,0,0,1,784
25670,51563397-umqr,DC,14200,0,0,1,219.6728008,0,34.6399614,44250,Office,1,1,0,0,387
25680,51572948-egld,DC,11100,0,,,108.2171605,,40.09183182,46670,Office,1,0,0,0,654
25690,51576043-mowa,DC,36400,0,0,0,,7,31.53665358,43090,Other,0,0,0,0,681
25700,51586738-hypp,DC,16500,0,0,1,217.7868414,0,7.697353478,45255,ProfExe,1,1,0,0,579
